,name,code,url,gasDayStart,gasInStorage,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info,country,short_company,company_name
2000,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-04-10,2.8361,59.45,82.5,12.9663,152.6,262.32,C,-0.18,21.87,[],FR,Storengy,Storengy S.A.
2001,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-04-09,2.8591,41.19,93.9,12.9663,152.6,262.32,C,-0.41,22.05,[],FR,Storengy,Storengy S.A.
2002,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-04-08,2.9118,39.48,119.9,12.9663,152.6,262.32,C,-0.62,22.46,[],FR,Storengy,Storengy S.A.
2003,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-04-07,2.9923,43.97,92.7,12.9663,152.6,262.32,C,-0.38,23.08,[],FR,Storengy,Storengy S.A.
2004,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-04-06,3.041,28.94,118.5,12.9663,152.6,262.32,C,-0.69,23.45,[],FR,Storengy,Storengy S.A.
2005,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-04-05,3.1306,25.97,129.5,12.9663,152.6,262.32,C,-0.8,24.14,[],FR,Storengy,Storengy S.A.
2006,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-04-04,3.2341,10.6,152,12.9663,152.6,262.32,C,-1.09,24.94,[],FR,Storengy,Storengy S.A.
2007,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-04-03,3.3754,12.39,142.9,12.9663,152.6,262.32,C,-1.01,26.03,[],FR,Storengy,Storengy S.A.
2008,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-04-02,3.5059,13.27,148.8,12.9663,152.6,262.32,C,-1.05,27.04,[],FR,Storengy,Storengy S.A.
2009,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-04-01,3.6415,9.38,138.1,12.9663,152.6,262.32,C,-0.99,28.08,[],FR,Storengy,Storengy S.A.
2010,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-31,3.7702,25.55,24.3,11.7,138,242,C,0.01,32.22,[],FR,Storengy,Storengy S.A.
2011,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-30,3.769,11.14,24.4,11.7,138,242,C,-0.11,32.21,[],FR,Storengy,Storengy S.A.
2012,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-29,3.7822,57.4,13.3,11.7,138,242,C,0.38,32.33,[],FR,Storengy,Storengy S.A.
2013,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-28,3.7381,57.77,36.8,11.7,138,242,C,0.18,31.95,[],FR,Storengy,Storengy S.A.
2014,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-27,3.7171,174.14,29.1,11.7,138,242,C,1.24,31.77,[],FR,Storengy,Storengy S.A.
2015,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-26,3.6446,215.91,35.8,11.7,138,242,C,1.54,31.15,[],FR,Storengy,Storengy S.A.
2016,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-25,3.5546,190.58,22.7,11.7,138,242,C,1.43,30.38,[],FR,Storengy,Storengy S.A.
2017,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-24,3.4706,41.42,3.9,11.7,138,242,C,0.32,29.66,[],FR,Storengy,Storengy S.A.
2018,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-23,3.4332,60.55,5.8,11.7,138,242,C,0.47,29.34,[],FR,Storengy,Storengy S.A.
2019,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-22,3.3784,61.83,3.2,11.7,138,242,C,0.5,28.88,[],FR,Storengy,Storengy S.A.
2020,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-21,3.3198,50.42,69.5,11.7,138,242,C,-0.16,28.37,[],FR,Storengy,Storengy S.A.
2021,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-20,3.3389,49.26,3.9,11.7,138,242,C,0.39,28.54,[],FR,Storengy,Storengy S.A.
2022,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-19,3.2936,103.84,3,11.7,138,242,C,0.86,28.15,[],FR,Storengy,Storengy S.A.
2023,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-18,3.1927,54.84,9,11.7,138,242,C,0.39,27.29,[],FR,Storengy,Storengy S.A.
2024,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-17,3.1469,45.17,7.3,11.7,138,242,C,0.32,26.9,[],FR,Storengy,Storengy S.A.
2025,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-16,3.109,46.13,5.8,11.7,138,242,C,0.34,26.57,[],FR,Storengy,Storengy S.A.
2026,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-15,3.0686,30.19,26.6,11.7,138,242,C,0.03,26.23,[],FR,Storengy,Storengy S.A.
2027,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-14,3.0651,77.37,40.8,11.7,138,242,C,0.31,26.2,[],FR,Storengy,Storengy S.A.
2028,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-13,3.0285,89.26,13.1,11.7,138,242,C,0.65,25.88,[],FR,Storengy,Storengy S.A.
2029,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-12,2.9524,95.82,12,11.7,138,242,C,0.72,25.23,[],FR,Storengy,Storengy S.A.
2030,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-11,2.8685,81.22,5.7,11.7,138,242,C,0.65,24.52,[],FR,Storengy,Storengy S.A.
2031,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-10,2.793,24.92,27,11.7,138,242,C,-0.02,23.87,[],FR,Storengy,Storengy S.A.
2032,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-09,2.7951,12.5,51.4,11.7,138,242,C,-0.33,23.89,[],FR,Storengy,Storengy S.A.
2033,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-08,2.834,24.39,46.3,11.7,138,242,C,-0.19,24.22,[],FR,Storengy,Storengy S.A.
2034,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-07,2.8559,2.69,148.1,11.7,138,242,C,-1.24,24.41,[],FR,Storengy,Storengy S.A.
2035,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-06,3.0013,27.9,35,11.7,138,242,C,-0.06,25.65,[],FR,Storengy,Storengy S.A.
2036,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-05,3.0084,34.31,13.5,11.7,138,242,C,0.18,25.71,[],FR,Storengy,Storengy S.A.
2037,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-04,2.9876,41.73,15.1,11.7,138,242,C,0.23,25.53,[],FR,Storengy,Storengy S.A.
2038,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-03,2.9609,6.77,44.6,11.7,138,242,C,-0.32,25.31,[],FR,Storengy,Storengy S.A.
2039,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-02,2.9987,12.73,41.1,11.7,138,242,C,-0.24,25.63,[],FR,Storengy,Storengy S.A.
2040,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-03-01,3.027,23.67,49.7,11.7,138,242,C,-0.22,25.87,[],FR,Storengy,Storengy S.A.
2041,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-28,3.053,44.19,48,11.7,138,242,C,-0.03,26.09,[],FR,Storengy,Storengy S.A.
2042,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-27,3.0569,122.57,34.6,11.7,138,242,C,0.75,26.13,[],FR,Storengy,Storengy S.A.
2043,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-26,2.9689,78.37,34.7,11.7,138,242,C,0.37,25.37,[],FR,Storengy,Storengy S.A.
2044,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-25,2.9252,15.04,63,11.7,138,242,C,-0.41,25,[],FR,Storengy,Storengy S.A.
2045,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-24,2.9732,23.27,85.7,11.7,138,242,C,-0.53,25.41,[],FR,Storengy,Storengy S.A.
2046,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-23,3.0356,32.83,87.5,11.7,138,242,C,-0.47,25.95,[],FR,Storengy,Storengy S.A.
2047,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-22,3.0903,13.89,106,11.7,138,242,C,-0.79,26.41,[],FR,Storengy,Storengy S.A.
2048,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-21,3.1824,0.03,127.4,11.7,138,242,C,-1.09,27.2,[],FR,Storengy,Storengy S.A.
2049,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-20,3.3098,76.13,18.2,11.7,138,242,C,0.5,28.29,[],FR,Storengy,Storengy S.A.
2050,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-19,3.2518,28.96,31.8,11.7,138,242,C,-0.02,27.79,[],FR,Storengy,Storengy S.A.
2051,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-18,3.2547,35.28,71,11.7,138,242,C,-0.31,27.82,[],FR,Storengy,Storengy S.A.
2052,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-17,3.2904,41.75,104.1,11.7,138,242,C,-0.53,28.12,[],FR,Storengy,Storengy S.A.
2053,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-16,3.3528,19.76,129.5,11.7,138,242,C,-0.94,28.66,[],FR,Storengy,Storengy S.A.
2054,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-15,3.4626,15.04,103.1,11.7,138,242,C,-0.75,29.59,[],FR,Storengy,Storengy S.A.
2055,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-14,3.5506,7.56,118.7,11.7,138,242,C,-0.95,30.35,[],FR,Storengy,Storengy S.A.
2056,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-13,3.6618,1.76,78.7,11.7,138,242,C,-0.66,31.3,[],FR,Storengy,Storengy S.A.
2057,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-12,3.7387,0.78,121.8,11.7,138,242,C,-1.03,31.95,[],FR,Storengy,Storengy S.A.
2058,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-11,3.8597,3.3,125,11.7,138,242,C,-1.04,32.99,[],FR,Storengy,Storengy S.A.
2059,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-10,3.9814,4.21,124.3,11.7,138,242,C,-1.03,34.03,[],FR,Storengy,Storengy S.A.
2060,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-09,4.1015,4.46,122.8,11.7,138,242,C,-1.01,35.06,[],FR,Storengy,Storengy S.A.
2061,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-08,4.2198,0.83,116.1,11.7,138,242,C,-0.99,36.07,[],FR,Storengy,Storengy S.A.
2062,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-07,4.3351,0.11,139.8,11.7,138,242,C,-1.19,37.05,[],FR,Storengy,Storengy S.A.
2063,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-06,4.4748,29.1,87.9,11.7,138,242,C,-0.5,38.25,[],FR,Storengy,Storengy S.A.
2064,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-05,4.5336,20.88,97.5,11.7,138,242,C,-0.65,38.75,[],FR,Storengy,Storengy S.A.
2065,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-04,4.6102,4.77,56.6,11.7,138,242,C,-0.44,39.4,[],FR,Storengy,Storengy S.A.
2066,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-03,4.6621,1.97,143.4,11.7,138,242,C,-1.21,39.85,[],FR,Storengy,Storengy S.A.
2067,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-02,4.8035,3.97,140.9,11.7,138,242,C,-1.17,41.06,[],FR,Storengy,Storengy S.A.
2068,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-02-01,4.9404,5.05,99.7,11.7,138,242,C,-0.81,42.23,[],FR,Storengy,Storengy S.A.
2069,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-31,5.0351,7.87,73.1,11.7,138,242,C,-0.56,43.04,[],FR,Storengy,Storengy S.A.
2070,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-30,5.1004,61.1,38.4,11.7,138,242,C,0.19,43.59,[],FR,Storengy,Storengy S.A.
2071,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-29,5.0777,62.79,42.7,11.7,138,242,C,0.17,43.4,[],FR,Storengy,Storengy S.A.
2072,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-28,5.0576,1.47,123.4,11.7,138,242,C,-1.04,43.23,[],FR,Storengy,Storengy S.A.
2073,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-27,5.1796,0.75,174.2,11.7,138,242,C,-1.48,44.27,[],FR,Storengy,Storengy S.A.
2074,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-26,5.353,0.01,187.5,11.7,138,242,C,-1.6,45.75,[],FR,Storengy,Storengy S.A.
2075,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-25,5.5405,1.37,142.8,11.7,138,242,C,-1.21,47.35,[],FR,Storengy,Storengy S.A.
2076,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-24,5.682,6.04,142,11.7,138,242,C,-1.16,48.56,[],FR,Storengy,Storengy S.A.
2077,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-23,5.8179,3.41,120.1,11.7,138,242,C,-1,49.73,[],FR,Storengy,Storengy S.A.
2078,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-22,5.9346,3.55,128.3,11.7,138,242,C,-1.07,50.72,[],FR,Storengy,Storengy S.A.
2079,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-21,6.0594,1.73,139.1,11.7,138,242,C,-1.17,51.79,[],FR,Storengy,Storengy S.A.
2080,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-20,6.1967,6.24,140.9,11.7,138,242,C,-1.15,52.96,[],FR,Storengy,Storengy S.A.
2081,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-19,6.3314,5.73,129.6,11.7,138,242,C,-1.06,54.11,[],FR,Storengy,Storengy S.A.
2082,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-18,6.4554,24.06,145.3,11.7,138,242,C,-1.04,55.17,[],FR,Storengy,Storengy S.A.
2083,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-17,6.5766,4.45,154.6,11.7,138,242,C,-1.28,56.21,[],FR,Storengy,Storengy S.A.
2084,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-16,6.7267,18.38,109.9,11.7,138,242,C,-0.78,57.49,[],FR,Storengy,Storengy S.A.
2085,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-15,6.8182,17.57,117.7,11.7,138,242,C,-0.86,58.28,[],FR,Storengy,Storengy S.A.
2086,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-14,6.9184,0.49,178.9,11.7,138,242,C,-1.52,59.13,[],FR,Storengy,Storengy S.A.
2087,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-13,7.0968,0.57,186.6,11.7,138,242,C,-1.59,60.66,[],FR,Storengy,Storengy S.A.
2088,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-12,7.2828,19.48,146.2,11.7,138,242,C,-1.08,62.25,[],FR,Storengy,Storengy S.A.
2089,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-11,7.4095,7.62,141.3,11.7,138,242,C,-1.14,63.33,[],FR,Storengy,Storengy S.A.
2090,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-10,7.5432,2.74,176,11.7,138,242,C,-1.48,64.47,[],FR,Storengy,Storengy S.A.
2091,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-09,7.7164,15.12,68.7,11.7,138,242,C,-0.46,65.95,[],FR,Storengy,Storengy S.A.
2092,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-08,7.77,47.58,26.4,11.7,138,242,C,0.18,66.41,[],FR,Storengy,Storengy S.A.
2093,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-07,7.7488,25.68,90.5,11.7,138,242,C,-0.55,66.23,[],FR,Storengy,Storengy S.A.
2094,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-06,7.8137,34.03,39.6,11.7,138,242,C,-0.05,66.78,[],FR,Storengy,Storengy S.A.
2095,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-05,7.8193,79.67,41.1,11.7,138,242,C,0.33,66.83,[],FR,Storengy,Storengy S.A.
2096,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-04,7.7807,48.14,35.6,11.7,138,242,C,0.11,66.5,[],FR,Storengy,Storengy S.A.
2097,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-03,7.7682,104.21,9.9,11.7,138,242,C,0.81,66.39,[],FR,Storengy,Storengy S.A.
2098,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-02,7.6738,112.01,10.5,11.7,138,242,C,0.87,65.59,[],FR,Storengy,Storengy S.A.
2099,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",21W0000000000710,21W0000000000710/FR/21X000000001083B,2022-01-01,7.5723,121.2,9.3,11.7,138,242,C,0.96,64.72,[],FR,Storengy,Storengy S.A.
2100,VGS SEDIANE B (Gournay-sur-Aronde),21W0000000000702,21W0000000000702/FR/21X000000001083B,2022-05-20,3.8475,52.39,2.4,13.3653,104.73,215.44,C,0.37,28.79,[],FR,Storengy,Storengy S.A.
2101,VGS SEDIANE B (Gournay-sur-Aronde),21W0000000000702,21W0000000000702/FR/21X000000001083B,2022-05-19,3.7975,98,0,13.3653,104.73,215.44,C,0.73,28.41,[],FR,Storengy,Storengy S.A.
2102,VGS SEDIANE B (Gournay-sur-Aronde),21W0000000000702,21W0000000000702/FR/21X000000001083B,2022-05-18,3.6995,97,0,13.3653,104.73,215.44,C,0.73,27.68,[],FR,Storengy,Storengy S.A.
2103,VGS SEDIANE B (Gournay-sur-Aronde),21W0000000000702,21W0000000000702/FR/21X000000001083B,2022-05-17,3.6025,94.5,0,13.3653,104.73,215.44,C,0.71,26.95,[],FR,Storengy,Storengy S.A.
2104,VGS SEDIANE B (Gournay-sur-Aronde),21W0000000000702,21W0000000000702/FR/21X000000001083B,2022-05-16,3.508,100,0,13.3653,104.73,215.44,C,0.75,26.25,[],FR,Storengy,Storengy S.A.
2105,VGS SEDIANE B (Gournay-sur-Aronde),21W0000000000702,21W0000000000702/FR/21X000000001083B,2022-05-15,3.408,99,0,13.3653,104.73,215.44,C,0.74,25.5,[],FR,Storengy,Storengy S.A.
2106,VGS SEDIANE B (Gournay-sur-Aronde),21W0000000000702,21W0000000000702/FR/21X000000001083B,2022-05-14,3.309,99,0,13.3653,104.73,215.44,C,0.74,24.76,[],FR,Storengy,Storengy S.A.
