name,code,url,gasDayStart,gasInStorage,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info,country,short_company,company_name
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-04-09,8.5176,61.84,0,21.6046,339.9,497.17,C,0.29,39.42,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-04-08,8.4557,59.04,0,21.6046,339.9,497.17,C,0.27,39.14,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-04-07,8.3967,67.01,0,21.6046,339.9,497.17,C,0.31,38.87,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-04-06,8.3297,59.43,0,21.6046,339.9,497.17,C,0.28,38.56,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-04-05,8.2702,0,14.5,21.6046,339.9,497.17,C,-0.07,38.28,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-04-04,8.3698,0,186.9,21.6046,339.9,497.17,E,-0.86,38.74,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-04-03,8.5567,0,186.9,21.6046,339.9,497.17,C,-0.86,39.61,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-04-02,8.7436,0,182.5,21.6046,339.9,497.17,C,-0.84,40.47,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-04-01,8.926,0,69.2,21.6046,339.9,497.17,C,-0.32,41.32,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-31,8.6962,58.93,0,21.5909,339.9,497.17,C,0.27,40.28,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-30,8.9363,140.06,0,21.5909,339.9,497.17,C,0.65,41.39,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-29,8.7962,209.37,0,21.5909,339.9,497.17,C,0.97,40.74,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-28,8.5869,297.54,0,21.5909,339.9,497.17,C,1.38,39.77,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-27,8.2893,270.54,0,21.5909,339.9,497.17,C,1.25,38.39,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-26,8.0188,293.98,0,21.5909,325.74,476.45,C,1.36,37.14,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-25,7.7248,182.38,0,21.5909,339.9,497.17,C,0.84,35.78,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-24,7.5424,208.68,0,21.5909,339.9,497.17,C,0.97,34.93,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-23,7.3337,173.02,0,21.5909,339.9,497.17,C,0.8,33.97,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-22,7.1607,145.9,0,21.5909,339.9,497.17,C,0.68,33.17,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-21,7.0148,198.19,0,21.5909,339.9,497.17,C,0.92,32.49,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-20,6.8166,202.96,0,21.5909,339.9,497.17,C,0.94,31.57,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-19,6.6137,202.41,0,21.5909,339.9,497.17,C,0.94,30.63,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-18,6.4113,204.21,0,21.5909,339.9,497.17,C,0.95,29.69,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-17,6.2071,147.85,0,21.5909,339.9,497.17,C,0.68,28.75,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-16,6.0592,71.09,0,21.5909,339.9,497.17,C,0.33,28.06,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-15,5.9881,21.07,0,21.5909,339.9,497.17,C,0.1,27.73,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-14,5.9671,8.22,2.7,21.5909,339.9,497.17,C,0.03,27.64,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-13,5.9615,94.66,0,21.5909,339.9,497.17,C,0.44,27.61,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-12,5.8668,89.68,0,21.5909,339.9,497.17,C,0.42,27.17,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-11,5.7772,32.88,0,21.5909,339.9,497.17,C,0.15,26.76,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-10,5.7443,0,198.8,21.5909,339.9,497.17,C,-0.92,26.61,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-09,5.9431,0,265.4,21.5909,339.9,497.17,C,-1.23,27.53,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-08,6.2084,0,247.8,21.5909,339.9,497.17,C,-1.15,28.75,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-07,6.4562,0,196.2,21.5909,339.9,497.17,C,-0.91,29.9,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-06,6.6524,29.56,9.5,21.5909,339.9,497.17,C,0.09,30.81,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-05,6.6323,23.96,0,21.5909,339.9,497.17,C,0.11,30.72,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-04,6.6084,1.79,56.9,21.5909,339.9,497.17,C,-0.26,30.61,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-03,6.6635,0,62.3,21.5909,339.9,497.17,C,-0.29,30.86,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-02,6.7258,0,114.2,21.5909,339.9,497.17,C,-0.53,31.15,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-03-01,6.84,0,39.3,21.5909,339.9,497.17,C,-0.18,31.68,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-28,6.8794,0,42,21.5909,339.9,497.17,C,-0.19,31.86,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-27,6.9214,27.28,1.8,21.5909,339.9,497.17,C,0.12,32.06,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-26,6.8958,20.84,4.7,21.5909,339.9,497.17,C,0.07,31.94,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-25,6.8797,0,45.8,21.5909,339.9,497.17,C,-0.21,31.86,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-24,6.9255,33.02,0,21.5909,339.9,497.17,C,0.15,32.08,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-23,6.8925,0,17.2,21.5909,339.9,497.17,C,-0.08,31.92,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-22,6.9097,0,26.1,21.5909,339.9,497.17,C,-0.12,32,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-21,6.9358,0,16.5,21.5909,339.9,497.17,C,-0.08,32.12,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-20,6.9523,25.53,0,21.5909,339.9,497.17,C,0.12,32.2,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-19,6.9268,1.22,20.2,21.5909,339.9,497.17,C,-0.09,32.08,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-18,6.9458,7,0,21.5909,339.9,497.17,C,0.03,32.17,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-17,6.9388,0,7.6,21.5909,339.9,497.17,C,-0.04,32.14,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-16,6.9463,0.86,20.2,21.5909,339.9,497.17,C,-0.09,32.17,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-15,6.9657,0,7.1,21.5909,339.9,497.17,C,-0.03,32.26,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-14,6.9727,28.01,0,21.5909,339.9,497.17,C,0.13,32.29,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-13,6.9447,101.97,0,21.5909,339.9,497.17,C,0.47,32.16,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-12,6.8427,10.45,21.8,21.5909,339.9,497.17,C,-0.05,31.69,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-11,6.8541,0,41.1,21.5909,339.9,497.17,C,-0.19,31.75,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-10,6.8952,0,44.5,21.5909,339.9,497.17,C,-0.21,31.94,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-09,6.9396,4.03,0,21.5909,339.9,497.17,C,0.02,32.14,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-08,6.9356,0,18.2,21.5909,339.9,497.17,C,-0.08,32.12,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-07,6.9538,0,25.1,21.5909,339.9,497.17,C,-0.12,32.21,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-06,6.9789,6.64,0.4,21.5909,339.9,497.17,C,0.03,32.32,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-05,6.9726,5.56,0,21.5909,339.9,497.17,C,0.03,32.29,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-04,6.9671,2.62,5.4,21.5909,339.9,497.17,C,-0.01,32.27,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-03,6.9699,0,102.7,21.5909,339.9,497.17,C,-0.48,32.28,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-02,7.0726,0,96.1,21.5909,339.9,497.17,C,-0.45,32.76,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-02-01,7.1687,0,112.1,21.5909,339.9,497.17,C,-0.52,33.2,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-31,7.2808,0,278.3,21.5909,339.9,497.17,C,-1.29,33.72,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-30,7.5591,0,105.4,21.5909,339.9,497.17,C,-0.49,35.01,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-29,7.6645,0,91.3,21.5909,339.9,497.17,C,-0.42,35.5,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-28,7.7558,0,176.9,21.5909,339.9,497.17,C,-0.82,35.92,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-27,7.9327,0,239.6,21.5909,339.9,497.17,C,-1.11,36.74,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-26,8.1722,0,277.6,21.5909,339.9,497.17,C,-1.29,37.85,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-25,8.4498,0,334.7,21.5909,339.9,497.17,C,-1.55,39.14,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-24,8.7845,0,287.1,21.5909,339.9,497.17,C,-1.33,40.69,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-23,9.0716,0,280.5,21.5909,339.9,497.17,C,-1.3,42.02,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-22,9.3521,0,283.1,21.5909,339.9,497.17,C,-1.31,43.31,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-21,9.6351,0,306.2,21.5909,339.9,497.17,C,-1.42,44.63,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-20,9.9414,0,260.9,21.5909,339.9,497.17,C,-1.21,46.04,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-19,10.2023,0,221.6,21.5909,339.9,497.17,C,-1.03,47.25,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-18,10.4239,0,295.5,21.5909,339.9,497.17,C,-1.37,48.28,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-17,10.7193,0,227.7,21.5909,339.9,497.17,C,-1.05,49.65,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-16,10.947,0,136.1,21.5909,339.9,497.17,C,-0.63,50.7,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-15,11.0831,0,174,21.5909,339.9,497.17,C,-0.81,51.33,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-14,11.2572,0,211.8,21.5909,339.9,497.17,C,-0.98,52.14,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-13,11.469,0,214.1,21.5909,339.9,497.17,C,-0.99,53.12,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-12,11.683,0,268,21.5909,339.9,497.17,C,-1.24,54.11,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-11,11.951,0,290.8,21.5909,339.9,497.17,C,-1.35,55.35,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-10,12.2418,0,271.5,21.5909,339.9,497.17,C,-1.26,56.7,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-09,12.5134,0,168.1,21.5909,339.9,497.17,C,-0.78,57.96,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-08,12.6815,0,175.2,21.5909,339.9,497.17,C,-0.81,58.74,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-07,12.8567,0,200,21.5909,339.9,497.17,C,-0.93,59.55,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-06,13.0567,0,195.8,21.5909,339.9,497.17,C,-0.91,60.47,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-05,13.2525,0,90.1,21.5909,339.9,497.17,C,-0.42,61.38,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-04,13.3426,54.31,0,21.5909,339.9,497.17,C,0.25,61.8,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-03,13.2883,93.64,0,21.5909,339.9,497.17,C,0.43,61.55,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-02,13.1946,107.11,0,21.5909,339.9,497.17,C,0.5,61.11,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
"VGS Storage Hub (Bernburg, Bad Lauchstädt)",21W0000000000427,21W0000000000427/DE/21X000000001138C,2022-01-01,13.0875,124.43,0,21.5909,339.9,497.17,C,0.58,60.62,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
UGS Kirchheiligen (historical data prior to 31 March 2018),21W000000000023B,21W000000000023B/DE/21X000000001138C,2022-05-20,-,-,-,-,-,-,N,-,-,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
UGS Kirchheiligen (historical data prior to 31 March 2018),21W000000000023B,21W000000000023B/DE/21X000000001138C,2022-05-19,-,-,-,-,-,-,N,-,-,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
UGS Kirchheiligen (historical data prior to 31 March 2018),21W000000000023B,21W000000000023B/DE/21X000000001138C,2022-05-18,-,-,-,-,-,-,N,-,-,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
UGS Kirchheiligen (historical data prior to 31 March 2018),21W000000000023B,21W000000000023B/DE/21X000000001138C,2022-05-17,-,-,-,-,-,-,N,-,-,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
UGS Kirchheiligen (historical data prior to 31 March 2018),21W000000000023B,21W000000000023B/DE/21X000000001138C,2022-05-16,-,-,-,-,-,-,N,-,-,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
UGS Kirchheiligen (historical data prior to 31 March 2018),21W000000000023B,21W000000000023B/DE/21X000000001138C,2022-05-15,-,-,-,-,-,-,N,-,-,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
UGS Kirchheiligen (historical data prior to 31 March 2018),21W000000000023B,21W000000000023B/DE/21X000000001138C,2022-05-14,-,-,-,-,-,-,N,-,-,[],DE,VNG Gasspeicher GmbH,VNG Gasspeicher GmbH
